2026-07-18 23:52:07,186 | INFO | httpx | HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2026-07-18 23:52:07,194 | INFO | httpx | HTTP Request: GET http://testserver/system "HTTP/1.1 200 OK"
2026-07-18 23:52:29,987 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-18 23:52:32,587 | INFO | httpx | HTTP Request: POST http://testserver/predict "HTTP/1.1 200 OK"
2026-07-18 23:52:55,581 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-18 23:53:01,338 | INFO | httpx | HTTP Request: POST http://testserver/scan "HTTP/1.1 200 OK"
2026-07-18 23:53:42,073 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-18 23:53:46,329 | INFO | httpx | HTTP Request: POST http://testserver/top-picks "HTTP/1.1 200 OK"
2026-07-18 23:54:09,182 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:03:56,253 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:05:42,158 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:05:42,491 | INFO | httpx | HTTP Request: GET http://testserver/ "HTTP/1.1 200 OK"
2026-07-19 00:05:42,499 | INFO | httpx | HTTP Request: GET http://testserver/health "HTTP/1.1 200 OK"
2026-07-19 00:05:42,507 | INFO | httpx | HTTP Request: GET http://testserver/system "HTTP/1.1 200 OK"
2026-07-19 00:09:14,200 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:23:16,573 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:24:33,538 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:25:56,778 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:26:01,692 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:26:10,387 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:28:39,180 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:30:07,066 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:31:18,377 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:32:31,371 | ERROR | yfinance | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"Quote not found for symbol: STRING"}}}
2026-07-19 00:32:32,062 | ERROR | yfinance | $STRING: possibly delisted; no price data found  (period=5y) (Yahoo error = "No data found, symbol may be delisted")
2026-07-19 00:32:32,074 | ERROR | yfinance | 
1 Failed download:
2026-07-19 00:32:32,074 | ERROR | yfinance | ['STRING']: possibly delisted; no price data found  (period=5y) (Yahoo error = "No data found, symbol may be delisted")
2026-07-19 00:32:48,489 | ERROR | yfinance | HTTP Error 404: {"quoteSummary":{"result":null,"error":{"code":"Not Found","description":"Quote not found for symbol: STRING"}}}
2026-07-19 00:32:49,028 | ERROR | yfinance | $STRING: possibly delisted; no price data found  (period=5y) (Yahoo error = "No data found, symbol may be delisted")
2026-07-19 00:32:49,031 | ERROR | yfinance | 
1 Failed download:
2026-07-19 00:32:49,031 | ERROR | yfinance | ['STRING']: possibly delisted; no price data found  (period=5y) (Yahoo error = "No data found, symbol may be delisted")
2026-07-19 00:35:59,512 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:36:04,330 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:41:33,275 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:43:15,250 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:43:26,716 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:43:47,295 | INFO | BIST_AI_LAB | BIST AI LAB 6.0.0 (Development)
2026-07-19 00:43:49,976 | INFO | httpx | HTTP Request: POST http://testserver/predict "HTTP/1.1 200 OK"
